icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,28976,7867,1073,393
,All,-2,19939,5507,569,195
,All,-1,27124,10636,1379,902
,All,0,16407,3383,821,358
PANC,Anchorage International,-3,114,114,7,7
PANC,Anchorage International,-2,88,88,9,9
PANC,Anchorage International,-1,84,84,4,4
PANC,Anchorage International,0,40,40,3,3
KATL,Hartsfield-Jackson Atlanta International,-3,644,644,40,40
KATL,Hartsfield-Jackson Atlanta International,-2,404,404,16,16
KATL,Hartsfield-Jackson Atlanta International,-1,1532,1532,269,269
KATL,Hartsfield-Jackson Atlanta International,0,392,392,146,146
KBOS,Boston Logan International,-3,347,347,12,12
KBOS,Boston Logan International,-2,152,152,6,6
KBOS,Boston Logan International,-1,321,321,10,10
KBOS,Boston Logan International,0,105,105,6,6
KCLT,Charlotte Douglas International,-3,376,376,22,22
KCLT,Charlotte Douglas International,-2,418,418,28,28
KCLT,Charlotte Douglas International,-1,797,797,58,58
KCLT,Charlotte Douglas International,0,209,209,28,28
KCVG,Cincinnati/Northern Kentucky International,-3,76,76,7,7
KCVG,Cincinnati/Northern Kentucky International,-2,42,42,0,0
KCVG,Cincinnati/Northern Kentucky International,-1,107,107,21,21
KCVG,Cincinnati/Northern Kentucky International,0,43,43,6,6
KDAL,Dallas Love Field,-3,107,107,0,0
KDAL,Dallas Love Field,-2,52,52,0,0
KDAL,Dallas Love Field,-1,121,121,3,3
KDAL,Dallas Love Field,0,26,26,2,2
KDCA,Reagan National,-3,522,522,132,132
KDCA,Reagan National,-2,180,180,31,31
KDCA,Reagan National,-1,389,389,41,41
KDCA,Reagan National,0,165,165,20,20
KDEN,Denver International,-3,292,292,5,5
KDEN,Denver International,-2,286,286,7,7
KDEN,Denver International,-1,386,386,4,4
KDEN,Denver International,0,116,116,5,5
KDFW,Dallas-Fort Worth International,-3,467,467,16,16
KDFW,Dallas-Fort Worth International,-2,630,630,11,11
KDFW,Dallas-Fort Worth International,-1,825,825,13,13
KDFW,Dallas-Fort Worth International,0,283,283,6,6
KDTW,Detroit Metropolitan Wayne County,-3,422,422,88,88
KDTW,Detroit Metropolitan Wayne County,-2,167,167,4,4
KDTW,Detroit Metropolitan Wayne County,-1,540,540,32,32
KDTW,Detroit Metropolitan Wayne County,0,146,146,26,26
KEWR,Newark Liberty International,-3,297,297,6,6
KEWR,Newark Liberty International,-2,198,198,1,1
KEWR,Newark Liberty International,-1,344,344,12,12
KEWR,Newark Liberty International,0,103,103,4,4
KFLL,Fort Lauderdale-Hollywood International,-3,232,232,6,6
KFLL,Fort Lauderdale-Hollywood International,-2,217,217,1,1
KFLL,Fort Lauderdale-Hollywood International,-1,390,390,13,13
KFLL,Fort Lauderdale-Hollywood International,0,102,102,12,12
PHNL,Honolulu International,-3,69,69,1,1
PHNL,Honolulu International,-2,70,70,3,3
PHNL,Honolulu International,-1,80,80,1,1
PHNL,Honolulu International,0,26,26,3,3
KHOU,Houston Hobby,-3,67,67,0,0
KHOU,Houston Hobby,-2,48,48,0,0
KHOU,Houston Hobby,-1,94,94,3,3
KHOU,Houston Hobby,0,19,19,0,0
KIAD,Washington Dulles International,-3,349,349,7,7
KIAD,Washington Dulles International,-2,140,140,8,8
KIAD,Washington Dulles International,-1,213,213,9,9
KIAD,Washington Dulles International,0,70,70,9,9
KIAH,George Bush Houston Intercontinental,-3,222,222,3,3
KIAH,George Bush Houston Intercontinental,-2,177,177,4,4
KIAH,George Bush Houston Intercontinental,-1,484,484,22,22
KIAH,George Bush Houston Intercontinental,0,101,101,4,4
KIND,Indianapolis International,-3,88,88,5,5
KIND,Indianapolis International,-2,41,41,1,1
KIND,Indianapolis International,-1,109,109,11,11
KIND,Indianapolis International,0,31,31,1,1
KJFK,John F. Kennedy International,-3,293,293,13,13
KJFK,John F. Kennedy International,-2,217,217,9,9
KJFK,John F. Kennedy International,-1,335,335,13,13
KJFK,John F. Kennedy International,0,139,139,9,9
KLAS,Las Vegas Reid International,-3,226,226,2,2
KLAS,Las Vegas Reid International,-2,120,120,2,2
KLAS,Las Vegas Reid International,-1,363,363,8,8
KLAS,Las Vegas Reid International,0,93,93,5,5
KLAX,Los Angeles International,-3,273,273,11,11
KLAX,Los Angeles International,-2,218,218,9,9
KLAX,Los Angeles International,-1,370,370,17,17
KLAX,Los Angeles International,0,118,118,15,15
KLGA,LaGuardia Airport,-3,471,471,21,21
KLGA,LaGuardia Airport,-2,172,172,8,8
KLGA,LaGuardia Airport,-1,435,435,25,25
KLGA,LaGuardia Airport,0,182,182,28,28
KMCO,Orlando International,-3,310,310,7,7
KMCO,Orlando International,-2,284,284,2,2
KMCO,Orlando International,-1,541,541,33,33
KMCO,Orlando International,0,160,160,22,22
KMDW,Chicago Midway,-3,110,110,2,2
KMDW,Chicago Midway,-2,132,132,0,0
KMDW,Chicago Midway,-1,192,192,3,3
KMDW,Chicago Midway,0,29,29,5,5
KMEM,Memphis International,-3,54,54,6,6
KMEM,Memphis International,-2,25,25,0,0
KMEM,Memphis International,-1,86,86,8,8
KMEM,Memphis International,0,23,23,1,1
KMIA,Miami International,-3,256,256,4,4
KMIA,Miami International,-2,255,255,7,7
KMIA,Miami International,-1,384,384,19,19
KMIA,Miami International,0,160,160,7,7
KMSP,Minneapolis/St. Paul International,-3,394,394,10,10
KMSP,Minneapolis/St. Paul International,-2,177,177,5,5
KMSP,Minneapolis/St. Paul International,-1,270,270,20,20
KMSP,Minneapolis/St. Paul International,0,243,243,24,24
KOAK,Oakland International,-3,35,35,0,0
KOAK,Oakland International,-2,23,23,0,0
KOAK,Oakland International,-1,39,39,0,0
KOAK,Oakland International,0,7,7,0,0
KONT,Ontario International,-3,30,30,0,0
KONT,Ontario International,-2,12,12,0,0
KONT,Ontario International,-1,38,38,0,0
KONT,Ontario International,0,6,6,0,0
KORD,Chicago O'Hare International,-3,800,800,16,16
KORD,Chicago O'Hare International,-2,733,733,18,18
KORD,Chicago O'Hare International,-1,1678,1678,373,373
KORD,Chicago O'Hare International,0,393,393,26,26
KPDX,Portland International,-3,125,125,3,3
KPDX,Portland International,-2,56,56,3,3
KPDX,Portland International,-1,88,88,1,1
KPDX,Portland International,0,36,36,3,3
KPHL,Philadelphia International,-3,250,250,11,11
KPHL,Philadelphia International,-2,228,228,0,0
KPHL,Philadelphia International,-1,274,274,10,10
KPHL,Philadelphia International,0,87,87,2,2
KPHX,Phoenix Sky Harbor International,-3,280,280,7,7
KPHX,Phoenix Sky Harbor International,-2,129,129,4,4
KPHX,Phoenix Sky Harbor International,-1,353,353,5,5
KPHX,Phoenix Sky Harbor International,0,106,106,7,7
KSAN,San Diego International,-3,138,138,10,10
KSAN,San Diego International,-2,74,74,6,6
KSAN,San Diego International,-1,151,151,8,8
KSAN,San Diego International,0,55,55,1,1
KSDF,Louisville International,-3,56,56,3,3
KSDF,Louisville International,-2,29,29,2,2
KSDF,Louisville International,-1,79,79,13,13
KSDF,Louisville International,0,26,26,1,1
KSEA,Seattle-Tacoma International,-3,425,425,14,14
KSEA,Seattle-Tacoma International,-2,174,174,9,9
KSEA,Seattle-Tacoma International,-1,279,279,14,14
KSEA,Seattle-Tacoma International,0,103,103,16,16
KSFO,San Francisco International,-3,174,174,6,6
KSFO,San Francisco International,-2,134,134,4,4
KSFO,San Francisco International,-1,243,243,7,7
KSFO,San Francisco International,0,92,92,6,6
KSLC,Salt Lake City International,-3,162,162,1,1
KSLC,Salt Lake City International,-2,59,59,2,2
KSLC,Salt Lake City International,-1,130,130,2,2
KSLC,Salt Lake City International,0,32,32,15,15
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,160,160,2,2
KTPA,Tampa International,-2,93,93,3,3
KTPA,Tampa International,-1,215,215,23,23
KTPA,Tampa International,0,79,79,7,7
