icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,0,19241,2158,497,62
PANC,Anchorage International,-3,99,99,16,16
PANC,Anchorage International,-2,104,104,6,6
PANC,Anchorage International,-1,114,114,6,6
PANC,Anchorage International,0,57,57,0,0
KATL,Hartsfield-Jackson Atlanta International,-3,295,295,4,4
KATL,Hartsfield-Jackson Atlanta International,-2,765,765,8,8
KATL,Hartsfield-Jackson Atlanta International,-1,363,363,3,3
KATL,Hartsfield-Jackson Atlanta International,0,142,142,1,1
KBOS,Boston Logan International,-3,117,117,4,4
KBOS,Boston Logan International,-2,121,121,1,1
KBOS,Boston Logan International,-1,170,170,2,2
KBOS,Boston Logan International,0,65,65,4,4
KBWI,Baltimore-Washington International Marshall,-3,39,39,0,0
KBWI,Baltimore-Washington International Marshall,-2,64,64,1,1
KBWI,Baltimore-Washington International Marshall,-1,71,71,0,0
KBWI,Baltimore-Washington International Marshall,0,13,13,0,0
KCLT,Charlotte Douglas International,-3,189,189,0,0
KCLT,Charlotte Douglas International,-2,201,201,0,0
KCLT,Charlotte Douglas International,-1,448,448,41,41
KCLT,Charlotte Douglas International,0,100,100,1,1
KCVG,Cincinnati/Northern Kentucky International,-3,18,18,0,0
KCVG,Cincinnati/Northern Kentucky International,-2,21,21,0,0
KCVG,Cincinnati/Northern Kentucky International,-1,69,69,1,1
KCVG,Cincinnati/Northern Kentucky International,0,11,11,0,0
KDAL,Dallas Love Field,-3,73,73,0,0
KDAL,Dallas Love Field,-2,27,27,0,0
KDAL,Dallas Love Field,-1,48,48,0,0
KDAL,Dallas Love Field,0,3,3,0,0
KDCA,Reagan National,-3,160,160,3,3
KDCA,Reagan National,-2,132,132,2,2
KDCA,Reagan National,-1,223,223,1,1
KDCA,Reagan National,0,87,87,3,3
KDEN,Denver International,-3,292,292,4,4
KDEN,Denver International,-2,200,200,2,2
KDEN,Denver International,-1,163,163,4,4
KDEN,Denver International,0,79,79,1,1
KDFW,Dallas-Fort Worth International,-3,455,455,5,5
KDFW,Dallas-Fort Worth International,-2,382,382,3,3
KDFW,Dallas-Fort Worth International,-1,331,331,2,2
KDFW,Dallas-Fort Worth International,0,176,176,0,0
KDTW,Detroit Metropolitan Wayne County,-3,92,92,4,4
KDTW,Detroit Metropolitan Wayne County,-2,133,133,6,6
KDTW,Detroit Metropolitan Wayne County,-1,139,139,5,5
KDTW,Detroit Metropolitan Wayne County,0,45,45,1,1
KEWR,Newark Liberty International,-3,127,127,4,4
KEWR,Newark Liberty International,-2,171,171,1,1
KEWR,Newark Liberty International,-1,200,200,6,6
KEWR,Newark Liberty International,0,106,106,5,5
KFLL,Fort Lauderdale-Hollywood International,-3,134,134,0,0
KFLL,Fort Lauderdale-Hollywood International,-2,181,181,0,0
KFLL,Fort Lauderdale-Hollywood International,-1,180,180,0,0
KFLL,Fort Lauderdale-Hollywood International,0,100,100,0,0
PHNL,Honolulu International,-3,79,79,2,2
