icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,16809,2839,1422,911
,All,-2,20575,4248,1439,1037
,All,-1,23287,3727,1052,654
,All,0,14674,1819,593,307
PANC,Anchorage International,-3,60,60,8,8
PANC,Anchorage International,-2,59,59,12,12
PANC,Anchorage International,-1,51,51,16,16
PANC,Anchorage International,0,27,27,4,4
KATL,Hartsfield-Jackson Atlanta International,-3,117,117,79,79
KATL,Hartsfield-Jackson Atlanta International,-2,228,228,86,86
KATL,Hartsfield-Jackson Atlanta International,-1,275,275,54,54
KATL,Hartsfield-Jackson Atlanta International,0,94,94,5,5
KBOS,Boston Logan International,-3,99,99,44,44
KBOS,Boston Logan International,-2,147,147,42,42
KBOS,Boston Logan International,-1,110,110,30,30
KBOS,Boston Logan International,0,71,71,12,12
KBWI,Baltimore-Washington International Marshall,-3,26,26,24,24
KBWI,Baltimore-Washington International Marshall,-2,61,61,31,31
KBWI,Baltimore-Washington International Marshall,-1,38,38,13,13
KBWI,Baltimore-Washington International Marshall,0,28,28,8,8
KCLT,Charlotte Douglas International,-3,100,100,36,36
KCLT,Charlotte Douglas International,-2,121,121,49,49
KCLT,Charlotte Douglas International,-1,96,96,34,34
KCLT,Charlotte Douglas International,0,77,77,13,13
KCVG,Cincinnati/Northern Kentucky International,-3,21,21,10,10
KCVG,Cincinnati/Northern Kentucky International,-2,44,44,14,14
KCVG,Cincinnati/Northern Kentucky International,-1,29,29,8,8
KCVG,Cincinnati/Northern Kentucky International,0,8,8,2,2
KDAL,Dallas Love Field,0,26,26,7,7
KDCA,Reagan National,-3,97,97,35,35
KDCA,Reagan National,-2,249,249,46,46
KDCA,Reagan National,-1,265,265,29,29
KDCA,Reagan National,0,31,31,11,11
KDEN,Denver International,-3,90,90,88,88
KDEN,Denver International,-2,178,178,78,78
KDEN,Denver International,-1,180,180,43,43
KDEN,Denver International,0,66,66,28,28
KDFW,Dallas-Fort Worth International,-3,165,165,36,36
KDFW,Dallas-Fort Worth International,-2,250,250,62,62
KDFW,Dallas-Fort Worth International,-1,244,244,45,45
KDFW,Dallas-Fort Worth International,0,102,102,18,18
KDTW,Detroit Metropolitan Wayne County,-3,83,83,32,32
KDTW,Detroit Metropolitan Wayne County,-2,104,104,38,38
KDTW,Detroit Metropolitan Wayne County,-1,109,109,19,19
KDTW,Detroit Metropolitan Wayne County,0,49,49,5,5
KEWR,Newark Liberty International,-3,142,142,43,43
KEWR,Newark Liberty International,-2,228,228,73,73
KEWR,Newark Liberty International,-1,96,96,47,47
KEWR,Newark Liberty International,0,71,71,29,29
KFLL,Fort Lauderdale-Hollywood International,-3,52,52,15,15
KFLL,Fort Lauderdale-Hollywood International,-2,119,119,20,20
KFLL,Fort Lauderdale-Hollywood International,-1,82,82,19,19
KFLL,Fort Lauderdale-Hollywood International,0,63,63,6,6
PHNL,Honolulu International,-3,86,86,18,18
PHNL,Honolulu International,-2,58,58,19,19
PHNL,Honolulu International,-1,78,78,16,16
PHNL,Honolulu International,0,30,30,13,13
KHOU,Houston Hobby,-3,18,18,15,15
KHOU,Houston Hobby,-2,33,33,21,21
KHOU,Houston Hobby,-1,22,22,15,15
KHOU,Houston Hobby,0,26,26,9,9
KIAD,Washington Dulles International,-3,63,63,29,29
KIAD,Washington Dulles International,-2,82,82,18,18
KIAD,Washington Dulles International,-1,78,78,17,17
KIAD,Washington Dulles International,0,49,49,11,11
KIAH,George Bush Houston Intercontinental,-3,116,116,55,55
KIAH,George Bush Houston Intercontinental,-2,157,157,33,33
KIAH,George Bush Houston Intercontinental,-1,137,137,22,22
KIAH,George Bush Houston Intercontinental,0,70,70,11,11
KIND,Indianapolis International,-3,19,19,12,12
KIND,Indianapolis International,-2,31,31,17,17
KIND,Indianapolis International,-1,22,22,8,8
KIND,Indianapolis International,0,19,19,2,2
KJFK,John F. Kennedy International,-3,133,133,35,35
KJFK,John F. Kennedy International,-2,196,196,40,40
KJFK,John F. Kennedy International,-1,135,135,32,32
KJFK,John F. Kennedy International,0,120,120,14,14
KLAS,Las Vegas Reid International,-3,72,72,39,39
KLAS,Las Vegas Reid International,-2,138,138,56,56
KLAS,Las Vegas Reid International,-1,160,160,35,35
