icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
,All,-3,24238,8257,7074,6288
,All,-2,23699,6591,3266,2695
,All,-1,23322,5127,1490,963
,All,0,10687,797,419,137
PANC,Anchorage International,-3,113,113,12,12
PANC,Anchorage International,-2,114,114,20,20
PANC,Anchorage International,-1,69,69,13,13
PANC,Anchorage International,0,19,19,13,13
KATL,Hartsfield-Jackson Atlanta International,-3,874,874,298,298
KATL,Hartsfield-Jackson Atlanta International,-2,544,544,94,94
KATL,Hartsfield-Jackson Atlanta International,-1,282,282,21,21
KATL,Hartsfield-Jackson Atlanta International,0,38,38,6,6
KBOS,Boston Logan International,-3,288,288,630,630
KBOS,Boston Logan International,-2,405,405,221,221
KBOS,Boston Logan International,-1,210,210,40,40
KBOS,Boston Logan International,0,27,27,9,9
KBWI,Baltimore-Washington International Marshall,-3,202,202,119,119
KBWI,Baltimore-Washington International Marshall,-2,115,115,13,13
KBWI,Baltimore-Washington International Marshall,-1,82,82,4,4
KBWI,Baltimore-Washington International Marshall,0,13,13,0,0
KCLT,Charlotte Douglas International,-3,455,455,706,706
KCLT,Charlotte Douglas International,-2,379,379,396,396
KCLT,Charlotte Douglas International,-1,322,322,138,138
KCLT,Charlotte Douglas International,0,25,25,6,6
KCVG,Cincinnati/Northern Kentucky International,-3,93,93,77,77
KCVG,Cincinnati/Northern Kentucky International,-2,82,82,37,37
KCVG,Cincinnati/Northern Kentucky International,-1,60,60,14,14
KCVG,Cincinnati/Northern Kentucky International,0,1,1,5,5
KDAL,Dallas Love Field,-3,217,217,86,86
KDAL,Dallas Love Field,-2,159,159,3,3
KDAL,Dallas Love Field,-1,60,60,1,1
KDAL,Dallas Love Field,0,15,15,0,0
KDCA,Reagan National,-3,219,219,642,642
KDCA,Reagan National,-2,339,339,344,344
KDCA,Reagan National,-1,386,386,158,158
KDCA,Reagan National,0,53,53,28,28
KDEN,Denver International,-3,371,371,115,115
KDEN,Denver International,-2,214,214,30,30
KDEN,Denver International,-1,166,166,12,12
KDEN,Denver International,0,21,21,1,1
KDFW,Dallas-Fort Worth International,-3,529,529,1168,1168
KDFW,Dallas-Fort Worth International,-2,631,631,644,644
KDFW,Dallas-Fort Worth International,-1,706,706,240,240
KDFW,Dallas-Fort Worth International,0,65,65,8,8
KDTW,Detroit Metropolitan Wayne County,-3,415,415,138,138
KDTW,Detroit Metropolitan Wayne County,-2,349,349,83,83
KDTW,Detroit Metropolitan Wayne County,-1,306,306,25,25
KDTW,Detroit Metropolitan Wayne County,0,25,25,11,11
KEWR,Newark Liberty International,-3,398,398,518,518
KEWR,Newark Liberty International,-2,280,280,86,86
KEWR,Newark Liberty International,-1,186,186,29,29
KEWR,Newark Liberty International,0,18,18,10,10
KFLL,Fort Lauderdale-Hollywood International,-3,313,313,137,137
KFLL,Fort Lauderdale-Hollywood International,-2,180,180,41,41
KFLL,Fort Lauderdale-Hollywood International,-1,147,147,11,11
KFLL,Fort Lauderdale-Hollywood International,0,22,22,0,0
PHNL,Honolulu International,-3,83,83,20,20
PHNL,Honolulu International,-2,68,68,6,6
PHNL,Honolulu International,-1,60,60,4,4
PHNL,Honolulu International,0,29,29,2,2
KHOU,Houston Hobby,-3,90,90,31,31
KHOU,Houston Hobby,-2,59,59,3,3
KHOU,Houston Hobby,-1,29,29,1,1
KHOU,Houston Hobby,0,5,5,0,0
KIAD,Washington Dulles International,-3,276,276,219,219
KIAD,Washington Dulles International,-2,239,239,31,31
KIAD,Washington Dulles International,-1,150,150,11,11
KIAD,Washington Dulles International,0,20,20,0,0
KIAH,George Bush Houston Intercontinental,-3,387,387,131,131
KIAH,George Bush Houston Intercontinental,-2,214,214,29,29
KIAH,George Bush Houston Intercontinental,-1,131,131,15,15
KIAH,George Bush Houston Intercontinental,0,7,7,5,5
KIND,Indianapolis International,-3,104,104,100,100
KIND,Indianapolis International,-2,117,117,48,48
KIND,Indianapolis International,-1,72,72,8,8
KIND,Indianapolis International,0,6,6,0,0
KJFK,John F. Kennedy International,-3,411,411,531,531
KJFK,John F. Kennedy International,-2,416,416,175,175
KJFK,John F. Kennedy International,-1,233,233,41,41
KJFK,John F. Kennedy International,0,27,27,2,2
KLAS,Las Vegas Reid International,-3,221,221,91,91
KLAS,Las Vegas Reid International,-2,164,164,33,33
KLAS,Las Vegas Reid International,-1,152,152,10,10
KLAS,Las Vegas Reid International,0,28,28,1,1
KLAX,Los Angeles International,-3,286,286,124,124
